image_id,label,split,has_caliper
001273,1,train,False
003269,1,train,False
000600,0,train,False
000186,1,train,False
000648,0,train,False
003725,1,train,False
004809,1,train,False
002910,0,train,False
001954,1,train,False
002427,0,train,False
004100,0,train,False
000834,1,train,False
001540,1,train,False
000680,1,train,True
002111,1,train,True
004773,1,train,True
001934,1,train,False
004514,1,train,True
003638,1,train,True
002589,0,train,True
003436,0,train,True
001477,1,train,False
002784,1,train,True
002895,0,train,False
001033,1,train,False
003430,0,train,True
002038,1,train,False
002997,1,train,True
000390,0,train,False
002304,1,train,True
002473,0,train,False
000213,0,train,False
003447,0,train,False
002549,0,train,True
001545,1,train,True
002046,1,train,True
000061,0,train,True
002458,0,train,False
004976,1,train,False
000264,1,train,False
003185,1,train,False
001567,1,train,True
002115,1,train,True
000703,1,train,False
000417,0,train,True
002443,0,train,True
002229,1,train,False
003790,1,train,False
000358,0,train,True
004603,0,train,True
004704,0,train,False
000205,0,train,True
004188,1,train,False
000488,0,train,False
004618,0,train,False
000330,0,train,True
000521,0,train,True
000615,0,train,True
001275,1,train,False
004311,1,train,False
004548,1,train,False
003013,1,train,True
001437,1,train,True
002289,1,train,False
001235,1,train,True
002119,1,train,True
002297,1,train,False
002530,1,train,False
004291,1,train,False
000527,0,train,True
001438,1,train,True
003976,1,train,False
000817,1,train,True
001816,0,train,True
001701,1,train,True
004869,1,train,False
003087,0,train,False
003255,1,train,False
001468,1,train,True
002075,1,train,True
002565,1,train,False
002798,1,train,True
004351,1,train,False
002383,0,train,False
004827,1,train,False
003167,1,train,True
002774,1,train,False
000694,1,train,True
004524,1,train,True
000479,0,train,False
003478,0,train,True
004408,1,train,False
004085,0,train,False
004698,0,train,False
003376,1,train,True
001984,1,train,False
004813,1,train,False
000534,0,train,False
003063,1,train,False
000660,0,train,False
003801,1,train,True
004169,1,train,True
004931,1,train,False
004925,1,train,False
000108,1,train,True
002792,0,train,True
001338,1,train,False
000752,1,train,True
001946,0,train,True
002148,1,train,True
003371,1,train,False
004617,0,train,False
002891,0,train,True
004557,1,train,False
000591,0,train,True
000356,0,train,False
000373,0,train,True
003770,1,train,True
000251,1,train,False
003161,1,train,False
001106,1,train,True
000811,1,train,True
004390,1,train,False
001258,1,train,False
004222,1,train,True
000645,0,train,False
001248,1,train,True
003199,1,train,True
003417,1,train,False
004700,0,train,False
002594,1,train,False
004457,1,train,False
002501,1,train,False
004198,1,train,True
002127,1,train,True
000860,1,train,True
004534,1,train,True
001188,1,train,True
003194,1,train,True
000176,0,train,False
000037,0,train,False
003594,1,train,False
000029,0,train,False
003367,1,train,False
003457,0,train,True
002154,1,train,True
001664,1,train,True
003402,1,train,False
000290,0,train,True
000181,1,train,False
001905,0,train,True
004568,1,train,True
001602,1,train,True
002043,1,train,False
004133,0,train,True
002007,1,train,True
001276,1,train,True
001730,0,train,False
000127,0,train,False
003211,1,train,False
002644,1,train,False
004217,1,train,False
002112,1,train,False
000715,1,train,False
004288,1,train,False
004722,0,train,False
003892,1,train,False
002372,0,train,True
000679,1,train,False
000380,0,train,True
004926,1,train,True
001923,0,train,True
000302,0,train,True
004737,1,train,True
001936,0,train,False
003292,1,train,True
001504,1,train,False
000959,1,train,True
000338,0,train,False
002006,1,train,True
000940,1,train,False
004305,1,train,False
001068,1,train,True
004362,1,train,False
003275,1,train,False
003997,1,train,False
000609,0,train,True
000999,1,train,True
000699,1,train,True
000310,0,train,True
003073,1,train,False
001490,1,train,True
002595,1,train,False
004822,1,train,False
002810,1,train,True
000935,1,train,False
004047,1,train,False
001441,1,train,False
002034,1,train,False
003470,0,train,False
001977,1,train,True
004020,1,train,False
001189,1,train,True
003414,1,train,False
001045,1,train,False
001355,1,train,True
003919,1,train,False
001787,0,train,True
004334,1,train,False
002919,0,train,True
004954,1,train,False
002493,1,train,False
002566,1,train,False
003487,0,train,False
002032,1,train,True
004694,0,train,True
002859,0,train,True
002573,1,train,False
001715,1,train,False
002467,0,train,True
004440,1,train,True
003899,1,train,True
003126,1,train,False
002643,1,train,False
004582,1,train,True
001826,0,train,True
000148,0,train,True
004528,1,train,False
002039,1,train,True
004153,0,train,True
001595,1,train,False
004567,1,train,True
003012,1,train,True
003296,1,train,False
001050,1,train,False
004930,1,train,False
001590,1,train,False
000214,0,train,False
000272,0,train,True
004786,1,train,True
002532,1,train,True
000849,1,train,True
002923,0,train,True
002640,1,train,True
003089,1,train,True
002194,1,train,False
001840,1,train,False
000423,0,train,True
004794,1,train,False
000976,1,train,False
001935,0,train,False
004774,1,train,True
002408,0,train,True
003309,1,train,True
000954,1,train,False
000524,0,train,True
004368,1,train,True
002223,1,train,True
002947,0,train,False
001652,1,train,True
003749,1,train,False
004295,1,train,True
001658,1,train,False
000375,0,train,True
001525,1,train,False
004231,1,train,True
002017,1,train,False
000378,0,train,True
003363,1,train,True
001440,1,train,True
003646,1,train,False
003613,1,train,False
002143,1,train,True
004838,1,train,True
000119,0,train,False
003407,1,train,False
003579,1,train,False
002673,1,train,False
002965,0,train,True
002502,1,train,False
002789,1,train,True
003390,1,train,True
003462,0,train,False
003181,1,train,False
003282,1,train,False
003280,1,train,False
002319,1,train,False
004197,1,train,True
004350,1,train,True
001644,1,train,True
002053,1,train,True
003259,1,train,False
000472,0,train,True
003930,1,train,True
003750,1,train,False
004152,0,train,True
000021,0,train,False
003033,1,train,True
002200,1,train,False
003773,1,train,False
002755,1,train,False
003803,1,train,True
000796,1,train,True
004444,1,train,False
001845,0,train,True
001585,1,train,False
003202,1,train,True
004947,1,train,False
001534,1,train,True
004853,1,train,True
002262,1,train,True
004281,1,train,False
002021,1,train,False
000422,0,train,True
002233,1,train,False
000767,1,train,False
002386,0,train,False
000562,0,train,False
004344,1,train,False
002567,1,train,False
002131,1,train,True
000218,0,train,True
002772,1,train,True
002337,1,train,False
000980,1,train,True
003714,1,train,False
001629,1,train,False
000642,0,train,False
004527,1,train,False
001439,1,train,True
000365,0,train,True
002509,1,train,False
001449,1,train,False
003766,1,train,False
004643,0,train,False
000247,0,train,False
002284,1,train,False
002083,1,train,True
000927,1,train,False
001444,1,train,True
000628,0,train,True
000075,0,train,True
002199,1,train,False
004860,1,train,False
004194,1,train,True
000231,0,train,True
004978,1,train,True
003898,1,train,False
002414,0,train,False
003043,1,train,False
002285,1,train,True
004787,1,train,True
002056,1,train,False
000440,0,train,True
004209,1,train,False
003639,1,train,True
002634,1,train,True
003577,0,train,True
004024,1,train,False
003265,1,train,True
000343,0,train,True
000533,0,train,False
002240,1,train,True
000227,0,train,False
004620,0,train,True
003131,1,train,True
001265,1,train,True
004109,0,train,False
003465,0,train,True
000291,1,train,False
002370,0,train,False
001447,1,train,True
002378,0,train,False
001768,0,train,True
002058,1,train,False
000425,0,train,True
004577,1,train,False
000112,0,train,True
001699,1,train,False
002293,1,train,False
001582,1,train,False
004114,0,train,False
004067,1,train,True
001216,1,train,False
001827,1,train,False
004779,1,train,False
003564,0,train,False
004604,0,train,True
001793,0,train,False
004446,1,train,True
002050,1,train,True
003484,0,train,True
002186,1,train,False
002975,0,train,False
004245,1,train,False
002569,1,train,False
000558,0,train,True
004663,0,train,False
002783,1,train,True
000104,0,train,True
003433,0,train,True
002327,1,train,True
003140,0,train,False
003145,1,train,False
001111,1,train,False
001142,1,train,False
000621,0,train,False
001079,1,train,False
004233,1,train,True
003374,1,train,True
003132,1,train,True
004113,0,train,True
002009,1,train,False
004185,1,train,True
000492,1,train,False
002893,0,train,False
002236,1,train,False
003513,0,train,False
003565,0,train,False
003136,1,train,False
002725,1,train,False
000296,0,train,True
004462,1,train,False
001445,1,train,True
004162,0,train,False
002442,0,train,True
004621,0,train,False
000732,1,train,False
001869,0,train,False
004040,1,train,False
003442,0,train,False
000463,0,train,False
000311,0,train,True
004464,1,train,False
002770,0,train,True
003999,1,train,True
003778,1,train,True
001805,1,train,True
000067,1,train,False
003404,1,train,True
002160,1,train,False
003346,1,train,False
000444,0,train,True
001600,1,train,False
002485,0,train,False
004932,1,train,False
001002,1,train,True
001312,1,train,False
003628,1,train,False
003444,0,train,False
002994,1,train,False
002897,0,train,True
001517,1,train,True
001662,1,train,True
003295,1,train,True
000394,0,train,False
003605,1,train,True
001997,1,train,False
003603,1,train,True
001339,1,train,False
004951,1,train,False
001914,0,train,True
003978,1,train,False
000542,0,train,True
002341,0,train,False
001639,1,train,False
000791,1,train,True
000761,1,train,False
003587,1,train,True
002453,0,train,True
000693,1,train,False
004356,1,train,True
002300,1,train,False
003911,1,train,False
002609,1,train,False
001343,1,train,True
000354,1,train,False
001231,1,train,False
004508,1,train,False
002837,1,train,False
004495,1,train,False
003147,1,train,True
002371,0,train,False
000620,1,train,False
000199,0,train,True
001565,1,train,False
003415,1,train,False
004893,1,train,False
003492,0,train,False
001234,1,train,True
002162,1,train,True
002138,1,train,True
004811,1,train,False
004992,1,train,False
003016,1,train,True
003767,1,train,False
004505,1,train,False
004219,1,train,False
004950,1,train,True
003722,1,train,True
004054,1,train,True
004459,1,train,False
002769,0,train,True
003340,1,train,True
002123,1,train,False
000970,1,train,True
000322,1,train,False
002440,0,train,False
001727,1,train,True
002257,1,train,False
000393,0,train,False
000768,1,train,False
001077,1,train,False
000014,0,train,True
002389,0,train,True
003285,1,train,True
000721,1,train,False
003146,1,train,False
000960,1,train,False
002564,0,train,True
004546,1,train,False
000568,0,train,False
000881,1,train,True
004927,1,train,True
001315,1,train,True
001509,1,train,True
000925,1,train,True
004494,1,train,False
003021,1,train,True
000275,0,train,False
003819,1,train,False
000789,1,train,True
002979,1,train,False
003065,0,train,True
004261,1,train,False
004962,1,train,False
004183,1,train,False
003421,1,train,False
003626,1,train,True
002065,1,train,True
001060,1,train,True
004612,1,train,False
002641,1,train,True
000739,1,train,False
003857,1,train,False
003856,1,train,False
000904,1,train,False
001373,1,train,True
000996,1,train,False
004069,1,train,False
002101,1,train,False
002197,1,train,False
000947,1,train,True
001830,0,train,True
003193,1,train,True
000221,0,train,False
004614,1,train,True
002063,1,train,False
003692,1,train,False
003599,1,train,True
003341,1,train,True
002455,0,train,True
003634,1,train,True
001402,1,train,False
003428,0,train,True
004364,1,train,True
004124,1,train,True
002553,1,train,False
000851,1,train,False
002862,0,train,False
002941,0,train,False
001031,1,train,False
000667,1,train,False
000146,1,train,False
003303,1,train,True
000156,0,train,True
000836,1,train,True
001194,1,train,False
001335,1,train,True
001560,1,train,False
004275,1,train,False
002920,0,train,False
001027,1,train,False
001397,1,train,True
001388,1,train,True
001128,1,train,False
004815,1,train,False
004816,1,train,False
002508,1,train,False
001476,1,train,True
001209,1,train,False
001558,1,train,True
004994,1,train,True
001940,0,train,True
003483,0,train,True
001860,0,train,False
002296,1,train,True
004042,1,train,True
000274,0,train,True
000253,0,train,False
000401,0,train,False
000604,0,train,False
003585,1,train,False
000597,0,train,True
004073,1,train,True
002045,1,train,True
004172,1,train,False
004814,1,train,False
003093,1,train,True
000122,0,train,False
004989,1,train,True
002768,1,train,True
000707,1,train,True
001463,1,train,True
001846,0,train,True
001036,1,train,False
004751,1,train,False
003459,0,train,True
003381,1,train,True
000596,0,train,True
001794,0,train,True
004566,1,train,True
002857,0,train,True
003299,1,train,False
000978,1,train,False
001386,1,train,False
000741,1,train,False
004203,1,train,False
000574,0,train,False
000782,1,train,True
003968,1,train,True
003203,1,train,True
000258,1,train,False
003811,1,train,False
000838,1,train,True
001713,1,train,True
003423,1,train,False
001598,1,train,True
002078,1,train,False
000348,0,train,True
000157,0,train,True
002400,0,train,True
001575,1,train,False
004005,1,train,False
002151,1,train,False
003614,1,train,True
001910,0,train,True
004274,1,train,True
003245,1,train,False
000863,1,train,True
000260,0,train,False
003591,1,train,False
003094,1,train,False
004970,1,train,False
002887,0,train,False
001473,1,train,False
002463,0,train,False
001993,1,train,True
004864,1,train,True
003512,0,train,False
004220,1,train,False
004956,1,train,True
003979,1,train,True
002750,1,train,False
003724,1,train,True
000309,0,train,True
001007,1,train,True
001285,1,train,False
000647,1,train,True
004145,0,train,True
000259,0,train,False
004531,1,train,False
004163,0,train,True
001685,1,train,False
004873,1,train,False
002080,1,train,False
002379,0,train,True
001573,1,train,True
001883,0,train,False
000447,0,train,True
003684,1,train,False
001069,1,train,True
001739,0,train,True
002758,0,train,True
000270,1,train,False
002550,1,train,False
001758,0,train,True
002418,0,train,False
003100,1,train,True
001489,1,train,True
003831,1,train,False
001009,1,train,False
001042,1,train,False
002100,1,train,False
002778,1,train,True
000578,0,train,True
000464,1,train,False
004123,0,train,True
001430,1,train,False
002855,0,train,True
000362,0,train,True
003721,1,train,True
001401,1,train,False
000946,1,train,True
003678,1,train,True
001198,1,train,False
000292,0,train,False
002710,1,train,False
003018,1,train,True
001778,1,train,False
003549,0,train,False
003180,1,train,False
004781,1,train,False
004639,0,train,False
004611,0,train,True
001868,0,train,True
001569,1,train,True
003502,0,train,False
004605,0,train,False
004526,1,train,False
000027,0,train,False
001524,1,train,False
001956,1,train,True
002649,1,train,False
003934,1,train,False
004703,0,train,True
000766,1,train,False
001882,0,train,False
000599,0,train,True
000594,0,train,True
000958,1,train,True
002218,1,train,False
004088,0,train,False
004421,1,train,False
004050,1,train,False
004905,1,train,False
004290,1,train,False
001888,0,train,True
002865,0,train,True
002713,1,train,False
001909,0,train,False
001559,1,train,True
004312,1,train,False
002230,1,train,False
004572,1,train,True
002027,1,train,True
000929,1,train,False
004241,1,train,False
000936,1,train,False
003889,1,train,False
004474,1,train,False
004477,1,train,False
003057,1,train,True
002974,0,train,False
001645,1,train,False
001115,1,train,False
001881,0,train,True
001853,0,train,True
000856,1,train,True
000673,0,train,True
002054,1,train,False
000614,0,train,True
003508,0,train,False
003642,1,train,False
000688,1,train,False
002387,0,train,True
000755,1,train,True
003242,1,train,False
000874,1,train,False
004003,1,train,False
001013,1,train,True
002851,1,train,True
004098,0,train,False
000540,0,train,True
004353,1,train,False
004537,1,train,True
001679,1,train,True
003124,1,train,False
001323,1,train,True
000518,0,train,False
004984,1,train,False
004935,1,train,True
002704,1,train,False
004055,1,train,False
001516,1,train,True
004177,1,train,False
001700,1,train,False
002228,1,train,False
004276,1,train,False
004428,1,train,True
003387,1,train,False
003544,0,train,False
002524,0,train,False
004294,1,train,False
004596,1,train,True
003042,1,train,False
002380,0,train,True
001303,1,train,True
003439,0,train,False
003973,1,train,True
000136,0,train,True
001034,1,train,True
004301,1,train,True
002281,1,train,False
000450,0,train,True
000589,0,train,True
000406,0,train,True
004784,1,train,True
002507,1,train,False
004228,1,train,False
000142,0,train,True
004065,0,train,False
001761,1,train,True
004798,1,train,False
003241,1,train,False
003519,0,train,True
004453,1,train,False
003829,1,train,True
000220,0,train,True
004087,0,train,False
001208,1,train,True
000132,0,train,True
002126,1,train,False
000825,1,train,True
004234,1,train,False
003661,1,train,False
004470,1,train,True
003072,1,train,False
000012,1,train,True
003298,1,train,False
002568,1,train,False
003686,1,train,True
004143,1,train,True
002670,1,train,False
003945,1,train,True
003150,1,train,False
000843,1,train,True
001039,1,train,False
001925,0,train,True
003394,1,train,True
002076,1,train,True
000017,0,train,True
004904,1,train,False
001693,1,train,False
004818,1,train,False
003687,1,train,False
000965,1,train,False
001913,0,train,False
000839,1,train,True
001053,1,train,True
003049,0,train,False
003490,0,train,False
003895,1,train,False
001513,1,train,True
002630,1,train,True
001157,1,train,True
002844,1,train,False
004745,1,train,True
004866,1,train,False
001648,1,train,False
004385,1,train,False
004550,1,train,False
000989,1,train,False
004880,1,train,True
001187,1,train,False
000255,0,train,True
004154,0,train,False
000873,1,train,False
001324,1,train,True
002860,0,train,True
002068,1,train,True
004458,1,train,True
001851,0,train,True
000070,0,train,True
004983,1,train,True
002872,0,train,False
003078,1,train,False
003076,1,train,False
004573,1,train,False
003696,1,train,True
004732,1,train,True
001084,1,train,True
000602,0,train,True
002195,1,train,False
003039,0,train,False
002416,0,train,False
002681,0,train,True
001995,1,train,True
004848,1,train,True
002743,1,train,True
003114,1,train,True
003736,1,train,False
002944,0,train,True
000052,0,train,False
001257,1,train,False
004915,1,train,False
002987,1,train,True
000125,0,train,False
002926,0,train,False
002181,1,train,False
002873,0,train,False
003164,1,train,True
000024,0,train,False
000749,1,train,True
001400,1,train,False
002659,1,train,False
003322,1,train,False
002346,0,train,True
002348,0,train,False
000217,0,train,False
000494,0,train,False
002742,1,train,True
004492,1,train,True
004554,1,train,True
003479,0,train,True
001297,1,train,True
002737,1,train,False
000522,0,train,True
000344,0,train,False
001479,1,train,True
001737,0,train,False
004966,1,train,False
003337,1,train,False
003609,1,train,True
004623,0,train,True
001976,1,train,True
002818,1,train,False
001975,1,train,True
003927,1,train,True
002871,0,train,False
002626,1,train,False
000711,1,train,False
001067,1,train,True
003873,1,train,False
001608,1,train,False
001405,1,train,True
001100,1,train,True
001723,1,train,False
003227,1,train,True
001470,1,train,False
003498,0,train,False
002207,1,train,True
004207,1,train,False
001375,1,train,True
001818,0,train,True
002658,1,train,False
001960,1,train,False
002593,1,train,False
001246,1,train,False
004139,0,train,True
004968,1,train,False
000085,1,train,False
000992,1,train,True
002438,0,train,True
003201,1,train,False
000608,0,train,True
004511,1,train,True
003182,1,train,False
000297,1,train,False
000640,0,train,True
002117,1,train,False
000277,0,train,True
004908,1,train,False
000426,0,train,True
000269,0,train,False
002886,0,train,True
003812,1,train,False
001496,1,train,False
003576,0,train,False
000144,0,train,True
001193,1,train,False
001689,1,train,False
004482,1,train,False
003924,1,train,False
002299,1,train,False
002187,1,train,True
004591,1,train,False
001165,1,train,True
001137,1,train,True
002779,1,train,False
003061,1,train,False
001360,1,train,True
002329,1,train,False
002035,1,train,False
002608,1,train,True
003142,1,train,True
002402,0,train,True
002718,1,train,False
004598,1,train,True
003482,0,train,True
004692,0,train,True
004711,0,train,True
001574,1,train,True
003216,1,train,False
000078,1,train,False
002954,0,train,False
004876,1,train,False
003102,1,train,True
000026,0,train,False
000581,0,train,False
000005,0,train,False
002391,0,train,False
004372,1,train,True
001767,0,train,True
003636,1,train,True
004009,1,train,False
004450,1,train,True
004997,1,train,True
002025,1,train,False
001480,1,train,True
002287,1,train,False
002220,1,train,False
000754,1,train,True
002270,1,train,False
002628,1,train,False
000500,1,train,False
002430,0,train,False
003972,1,train,False
000150,1,train,False
000167,0,train,False
000219,0,train,False
003117,1,train,False
000982,1,train,False
001203,1,train,True
001912,0,train,False
003793,1,train,True
004027,1,train,False
003618,1,train,False
004030,1,train,False
000475,0,train,True
002269,1,train,False
000764,1,train,False
003589,1,train,True
001899,0,train,True
002672,1,train,False
004686,0,train,False
000081,1,train,True
002030,1,train,False
001396,1,train,True
001074,1,train,False
001641,1,train,False
000023,1,train,False
002159,1,train,False
003382,1,train,True
002469,0,train,False
004443,1,train,True
001670,1,train,False
001377,1,train,True
004022,1,train,False
004058,1,train,False
002251,1,train,False
004945,1,train,False
004125,0,train,True
003234,1,train,False
000923,1,train,True
000334,0,train,False
003795,1,train,False
003503,0,train,False
001838,0,train,True
001850,0,train,True
001018,1,train,False
002943,0,train,False
004654,0,train,False
000830,1,train,False
001724,1,train,True
004214,1,train,False
000367,0,train,False
004731,1,train,True
001195,1,train,False
004888,1,train,False
000073,0,train,True
004918,1,train,False
004836,1,train,False
000654,0,train,True
000656,0,train,False
004821,1,train,False
003370,1,train,False
003395,1,train,True
002535,1,train,False
003412,1,train,True
000532,0,train,False
002471,0,train,True
003015,1,train,True
004551,1,train,True
003098,1,train,False
003755,1,train,False
003112,1,train,True
001541,1,train,False
004041,1,train,True
000288,0,train,True
003144,1,train,False
004045,1,train,True
001676,1,train,False
000994,1,train,True
003788,1,train,True
004877,1,train,True
003596,1,train,False
004536,1,train,True
001570,1,train,False
001334,1,train,False
000671,0,train,False
001824,0,train,False
003588,1,train,False
004264,1,train,True
004473,1,train,False
003697,1,train,False
003786,1,train,True
004225,1,train,False
004016,1,train,False
004887,1,train,False
003865,1,train,True
001363,1,train,True
002846,1,train,False
002904,0,train,True
002134,1,train,True
002276,1,train,False
003690,1,train,True
003152,1,train,True
001651,1,train,True
000069,0,train,True
002949,0,train,False
000915,1,train,True
001632,1,train,False
002655,1,train,False
002139,1,train,True
004659,0,train,False
003066,1,train,True
004033,1,train,False
003567,0,train,True
003051,1,train,True
004407,1,train,False
001228,1,train,False
004089,0,train,False
002615,1,train,False
000993,1,train,False
004255,1,train,False
004607,0,train,True
003300,1,train,True
003775,1,train,True
004330,1,train,True
001738,0,train,False
003780,1,train,True
002773,1,train,True
001102,1,train,True
000780,1,train,False
003141,1,train,True
002510,1,train,False
000242,0,train,True
001538,1,train,False
002927,0,train,True
002812,1,train,True
001710,1,train,False
003896,1,train,True
003553,0,train,False
003294,1,train,True
004687,0,train,False
004111,0,train,False
000013,1,train,False
001190,1,train,True
000328,0,train,False
004302,1,train,True
002108,1,train,False
000453,0,train,False
000911,1,train,False
001877,0,train,True
001718,1,train,True
003091,1,train,True
000575,0,train,False
004237,1,train,False
002488,0,train,True
002041,1,train,False
000324,0,train,True
000684,1,train,True
000692,1,train,True
001576,1,train,False
003375,1,train,True
003398,1,train,False
001252,1,train,False
001594,1,train,False
002224,1,train,False
000010,0,train,True
001144,1,train,True
000428,0,train,True
004155,0,train,False
000737,1,train,True
003859,1,train,True
000216,0,train,True
000267,0,train,True
002781,1,train,True
001395,1,train,True
001382,1,train,False
004697,0,train,True
002167,1,train,False
004070,0,train,True
004387,1,train,False
001421,1,train,False
004979,1,train,False
000705,1,train,True
000577,0,train,True
002629,1,train,True
001755,0,train,True
003742,1,train,True
002948,0,train,False
003454,0,train,True
001404,1,train,False
004119,0,train,False
004256,1,train,True
003751,1,train,False
003170,1,train,False
003533,0,train,False
004321,1,train,False
000686,1,train,True
002239,1,train,True
004018,1,train,False
003528,0,train,False
004409,1,train,False
001381,1,train,False
000332,0,train,True
000820,1,train,True
003734,1,train,True
002617,1,train,False
002360,0,train,False
002826,1,train,False
004059,1,train,False
003220,1,train,False
004852,1,train,False
003455,0,train,False
000003,0,train,False
004320,1,train,False
001047,1,train,False
004901,1,train,False
004246,1,train,False
001162,1,train,False
002583,1,train,True
003909,1,train,True
002086,1,train,False
004044,1,train,True
003441,0,train,False
003009,1,train,True
001019,1,train,True
000511,0,train,True
000239,0,train,True
002192,1,train,False
000095,1,train,True
003452,0,train,True
002914,0,train,True
001938,0,train,False
000384,0,train,True
003168,1,train,True
002698,1,train,True
004057,1,train,False
001160,1,train,False
002627,1,train,False
001302,1,train,True
000588,0,train,False
003316,1,train,False
002152,1,train,False
004021,1,train,False
001533,1,train,True
001703,1,train,True
002695,1,train,True
004090,0,train,False
001634,1,train,False
001896,0,train,True
001863,0,train,True
004402,1,train,False
004454,1,train,True
004902,1,train,False
000281,0,train,True
004783,1,train,False
004682,0,train,False
004530,1,train,False
004606,0,train,False
000931,1,train,True
000232,0,train,True
003224,1,train,False
000140,0,train,True
004037,1,train,False
003464,0,train,True
001057,1,train,True
004735,1,train,False
004736,1,train,False
002613,1,train,False
001431,1,train,False
001798,0,train,False
000189,0,train,False
003030,0,train,False
003837,1,train,True
001092,1,train,False
001866,0,train,True
000884,1,train,False
000770,1,train,True
000056,1,train,False
001619,1,train,True
001133,1,train,False
003920,1,train,False
004734,1,train,True
002014,1,train,False
000316,0,train,True
000986,1,train,False
004523,1,train,True
000473,0,train,False
000724,1,train,True
002002,1,train,True
001485,1,train,True
001843,0,train,True
004108,0,train,True
003705,1,train,True
001126,1,train,True
002676,1,train,True
001385,1,train,False
004940,1,train,False
003226,1,train,False
001557,1,train,True
004865,1,train,False
002499,1,train,True
001141,1,train,True
001357,1,train,True
002274,1,train,False
003105,1,train,True
003689,1,train,True
002921,0,train,False
003400,1,train,True
000191,0,train,False
003243,1,train,False
000991,1,train,True
001331,1,train,False
001259,1,train,True
002705,1,train,False
003955,1,train,False
003463,0,train,False
001267,1,train,False
000355,1,train,False
000790,1,train,True
002150,1,train,False
004657,0,train,True
004991,1,train,True
003372,1,train,True
002761,1,train,False
003373,1,train,False
003111,1,train,True
004010,1,train,True
003532,0,train,False
003522,0,train,True
000510,0,train,False
003571,0,train,False
004202,1,train,False
001802,0,train,False
000912,1,train,False
000271,0,train,True
004389,1,train,False
002576,1,train,False
002216,1,train,False
004277,1,train,True
001686,1,train,True
001897,0,train,True
001783,0,train,False
003293,1,train,True
004542,1,train,True
003784,1,train,False
004610,0,train,False
003805,1,train,False
001244,1,train,False
003753,1,train,True
002164,1,train,False
000129,0,train,False
002388,0,train,False
001399,1,train,False
002172,1,train,False
000530,0,train,True
004796,1,train,False
003669,1,train,True
000230,0,train,False
000329,0,train,False
002211,1,train,False
002645,1,train,False
000893,1,train,False
003096,1,train,False
000538,0,train,True
004316,1,train,True
003307,1,train,True
001522,1,train,True
003820,1,train,False
004104,0,train,True
003652,1,train,False
002814,1,train,False
001720,1,train,False
000938,1,train,False
001532,1,train,True
003871,1,train,True
000286,0,train,True
004648,0,train,True
000062,0,train,True
003458,0,train,False
001124,1,train,False
004396,1,train,False
004053,1,train,False
003800,1,train,False
003218,1,train,False
003872,1,train,True
003546,0,train,False
002051,1,train,False
003619,1,train,True
000446,0,train,True
000503,0,train,True
001488,1,train,False
000969,1,train,True
003709,1,train,False
002796,1,train,True
000853,1,train,True
000806,1,train,True
004129,0,train,True
004075,1,train,True
001150,1,train,True
003665,1,train,False
002279,1,train,False
004863,1,train,False
002635,1,train,True
001704,1,train,False
003345,1,train,False
002587,1,train,False
001205,1,train,True
000041,0,train,True
002579,1,train,True
003029,1,train,True
001833,0,train,False
002029,1,train,False
004658,0,train,False
000481,0,train,True
000612,0,train,True
002059,1,train,False
004218,1,train,False
001118,1,train,True
002607,1,train,True
002184,1,train,False
004327,1,train,False
000234,0,train,True
001168,1,train,False
001917,0,train,True
002740,1,train,True
001494,1,train,False
000059,0,train,False
001152,1,train,True
001451,1,train,False
002432,0,train,True
000134,0,train,True
002055,1,train,False
000723,1,train,True
004329,1,train,False
000570,0,train,True
003536,0,train,True
003666,1,train,False
002723,1,train,True
004892,1,train,True
001223,1,train,False
001317,1,train,True
000629,1,train,False
001530,1,train,True
004339,1,train,False
001796,0,train,False
003305,1,train,True
004943,1,train,False
002008,1,train,True
004791,1,train,True
002880,0,train,True
004649,0,train,False
000917,1,train,False
003206,1,train,True
004616,0,train,False
004418,1,train,False
004747,1,train,True
003123,1,train,False
000058,1,train,False
001743,0,train,True
001379,1,train,False
003301,1,train,True
003188,1,train,False
002165,1,train,False
001249,1,train,False
002534,1,train,False
000945,1,train,True
002745,1,train,True
000547,0,train,True
002560,1,train,True
003198,1,train,False
004415,1,train,False
004499,1,train,True
002801,1,train,False
000047,0,train,False
002917,0,train,False
003586,1,train,False
001646,1,train,False
001320,1,train,False
000729,1,train,False
003389,1,train,False
001656,1,train,False
000437,0,train,True
002824,1,train,True
002241,1,train,False
004691,1,train,True
002267,1,train,False
004080,0,train,False
003818,1,train,False
001417,1,train,True
004642,0,train,False
003702,1,train,False
004948,1,train,False
002845,1,train,True
002624,1,train,False
003966,1,train,True
000687,1,train,False
002620,1,train,False
000249,1,train,False
001655,1,train,True
001484,1,train,True
004112,0,train,True
003025,1,train,True
002809,1,train,False
002407,0,train,False
002298,1,train,False
000312,0,train,False
001298,1,train,True
003176,1,train,True
000208,0,train,True
004525,1,train,True
003217,1,train,False
002260,1,train,True
004559,1,train,False
004445,1,train,True
001835,0,train,True
001915,0,train,False
000987,1,train,True
002444,0,train,True
004952,1,train,False
002802,1,train,True
004899,1,train,False
001487,1,train,True
004919,1,train,False
003844,1,train,False
003361,1,train,False
003486,0,train,True
002687,1,train,False
001221,1,train,False
003583,1,train,False
000207,0,train,True
002963,0,train,True
004432,1,train,False
000682,1,train,False
001017,1,train,True
003866,1,train,False
001256,1,train,True
003011,1,train,True
000663,0,train,False
003058,1,train,True
