image_id,label,split,group,keep
000495,0,train,1242,True
002874,0,train,1243,True
003406,1,train,1244,True
001492,1,train,1245,True
003419,1,train,1246,True
001380,1,train,1247,True
001514,1,train,1248,True
003907,1,train,1249,True
000792,1,train,1250,True
003631,1,train,1251,True
000528,0,train,1252,True
003310,1,train,1253,True
002960,0,train,1254,True
002481,0,train,1255,True
002699,1,train,1256,True
002413,0,train,1214,True
000777,1,train,1257,True
000039,0,train,1258,True
002632,1,train,1259,True
001564,1,train,20,True
004688,0,train,1260,True
001434,1,train,1261,True
003693,1,train,1262,True
000074,0,train,1263,True
002103,1,train,1264,True
000280,0,train,1265,True
001052,1,train,1266,True
003935,1,train,956,False
002446,0,train,1267,True
004011,1,train,1268,True
002023,1,train,1269,True
001428,1,train,1270,True
000411,1,train,1271,True
000924,1,train,1272,True
000821,1,train,1273,True
001095,1,train,1274,True
003047,0,train,1275,True
004961,1,train,1276,True
003525,0,train,1277,True
001663,1,train,1278,True
004900,1,train,1279,True
001945,0,train,1280,True
001547,1,train,1281,True
004501,1,train,1282,True
004516,1,train,1283,True
000498,1,train,1284,True
002605,1,train,1285,True
004655,0,train,1286,True
002950,0,train,1287,True
002113,1,train,1288,True
002861,0,train,1289,True
000372,0,train,1290,True
004817,1,train,1291,True
000786,1,train,1292,True
003236,1,train,1293,True
001346,1,train,1294,True
002825,1,train,1295,True
004913,1,train,1296,True
003497,0,train,1297,True
003081,1,train,1298,True
004772,1,train,1299,True
001906,0,train,1300,True
000278,0,train,1301,True
003759,1,train,1302,True
003726,1,train,1303,True
001551,1,train,1304,True
002541,1,train,1305,True
002817,1,train,1306,True
000879,1,train,1307,True
002120,1,train,1308,True
004211,1,train,1309,True
000352,1,train,1310,True
004615,0,train,1311,True
003644,1,train,1312,True
004820,1,train,1313,True
001571,1,train,1314,True
001628,1,train,1315,True
003266,1,train,1316,True
000497,0,train,1317,True
003944,1,train,1318,True
001454,1,train,1319,True
003673,1,train,1320,True
002330,1,train,1321,True
000273,0,train,1322,True
000325,0,train,1323,True
000872,1,train,1324,True
003841,1,train,1325,True
000185,0,train,1326,True
004795,1,train,1327,True
004540,1,train,1328,True
000926,1,train,1329,True
001175,1,train,1330,True
003965,1,train,910,True
003110,1,train,1331,True
002924,0,train,1332,True
002222,1,train,1333,True
002867,0,train,1334,True
001170,1,train,1335,True
004912,1,train,1336,True
004765,1,train,1337,True
003864,1,train,1338,True
002096,1,train,1339,True
000928,1,train,1340,True
003067,1,train,720,True
000618,1,train,1341,True
002833,1,train,1342,True
004406,1,train,1343,True
000111,0,train,1344,True
003069,1,train,1345,True
000262,0,train,1346,True
001464,1,train,1347,True
004763,1,train,1348,True
001617,1,train,1349,True
002397,0,train,1350,True
001836,0,train,1351,True
003499,0,train,1352,True
004240,1,train,1353,True
002898,0,train,1354,True
004434,1,train,1355,True
003765,1,train,1356,True
000368,0,train,1357,True
001167,1,train,1358,True
000117,0,train,1359,True
000564,1,train,1360,True
004335,1,train,1361,True
002070,1,train,1362,False
001931,0,train,1363,True
004239,1,train,1364,True
004332,1,train,1365,True
000096,1,train,1366,True
001374,1,train,1367,True
004878,1,train,227,True
003839,1,train,1368,True
004881,1,train,1369,True
002797,1,train,1370,True
003128,1,train,1371,True
001311,1,train,1372,True
003196,1,train,542,True
001183,1,train,1373,True
002358,0,train,1374,True
001148,1,train,1375,True
003574,0,train,1376,True
002031,1,train,1377,True
001637,1,train,1378,True
003083,1,train,1379,True
000431,0,train,1380,True
004082,0,train,1381,True
004180,1,train,1382,True
002313,1,train,1383,True
004141,0,train,1384,True
001987,1,train,1385,True
002760,1,train,1386,True
001230,1,train,1387,True
001499,1,train,1388,True
003233,1,train,1389,True
000736,1,train,1390,True
004361,1,train,1391,True
002109,1,train,1392,True
000910,1,train,1393,True
004824,1,train,1394,True
002090,1,train,1395,True
000840,1,train,1396,True
002479,0,train,1397,True
002998,1,train,1398,True
000466,0,train,1399,True
000435,0,train,1400,True
003849,1,train,1401,True
003900,1,train,1402,True
000226,0,train,1403,True
003518,0,train,1404,True
002168,1,train,1405,True
003520,0,train,1406,True
000192,0,train,1407,True
001971,1,train,1408,True
000424,0,train,1409,True
003912,1,train,1410,True
003685,1,train,1411,True
003832,1,train,1412,True
002454,0,train,1413,True
002405,0,train,1414,True
002283,1,train,1415,True
004493,1,train,1416,True
002259,1,train,1417,True
004972,1,train,1418,True
001237,1,train,1419,True
002350,0,train,1420,True
003283,1,train,1421,True
004308,1,train,1422,True
004249,1,train,1423,True
003052,1,train,1424,True
003915,1,train,1425,True
000531,0,train,1426,True
002406,0,train,1427,True
003291,1,train,1428,True
000891,1,train,1429,True
004038,1,train,1430,True
002323,1,train,1431,True
000403,0,train,1432,True
001809,1,train,1433,True
002523,1,train,1434,True
003524,0,train,1435,True
001907,0,train,1436,True
003928,1,train,1437,True
000229,0,train,1438,True
001048,1,train,1439,True
002638,1,train,1440,True
003674,1,train,1441,True
002995,1,train,1442,True
004977,1,train,1443,True
001318,1,train,1444,True
003000,1,train,1445,True
002890,0,train,1446,True
001117,1,train,1447,True
002217,1,train,1448,True
000193,0,train,1449,True
001682,1,train,1450,True
001107,1,train,1451,True
001511,1,train,1452,True
000948,1,train,1453,True
003548,0,train,1454,True
001367,1,train,1455,True
000320,0,train,1456,True
000080,1,train,1457,True
000071,0,train,1458,True
001856,0,train,1459,True
002732,1,train,1460,True
000439,0,train,1461,True
003931,1,train,1462,True
001568,1,train,1463,True
000499,0,train,1464,True
002466,0,train,1465,False
004171,1,train,324,True
002894,0,train,1466,True
004529,1,train,1467,True
004265,1,train,1468,True
000979,1,train,1469,True
000008,0,train,1470,True
001523,1,train,1471,True
002450,0,train,1472,True
004304,1,train,1473,True
004719,0,train,1474,True
003466,0,train,1475,True
000603,0,train,1476,True
000653,0,train,1477,True
000937,1,train,1478,True
002937,0,train,1479,True
002831,1,train,1480,True
002490,0,train,1481,True
002129,1,train,1482,True
003353,1,train,1483,True
004851,1,train,1484,True
003914,1,train,1485,True
000252,0,train,1486,True
000462,0,train,1487,True
001225,1,train,1488,True
002064,1,train,1489,True
003060,1,train,1490,True
003645,1,train,1491,True
004066,1,train,1492,True
004424,1,train,1493,True
004593,1,train,1494,True
003032,1,train,1495,True
000402,0,train,1496,True
002795,1,train,1497,True
002951,0,train,1498,True
000171,0,train,1499,True
003244,1,train,1500,True
003178,1,train,1501,True
003715,1,train,1502,True
003041,1,train,1503,True
001825,1,train,1504,True
001269,1,train,1505,True
002472,0,train,1506,True
001947,0,train,1507,True
001474,1,train,1508,True
004702,0,train,1509,True
002476,0,train,1510,True
000633,0,train,1511,True
001271,1,train,1512,True
000781,1,train,1513,True
000632,0,train,1514,True
001717,1,train,1515,True
000490,0,train,1125,True
000706,1,train,1516,True
002156,1,train,1517,True
001548,1,train,1518,True
002841,1,train,1519,True
001020,1,train,1520,True
003149,1,train,1521,True
000018,0,train,1522,True
000049,0,train,1523,True
004733,1,train,1524,True
002404,0,train,1525,True
003729,1,train,1526,True
003737,1,train,1527,True
003384,1,train,1528,True
000559,0,train,1529,True
001691,1,train,1530,True
000676,0,train,1531,True
003195,1,train,1532,True
004758,1,train,1533,True
002651,1,train,1534,True
004077,0,train,1535,True
004405,1,train,1536,True
001273,1,train,1537,True
003269,1,train,1538,True
000600,0,train,1539,True
000186,1,train,1540,True
000648,0,train,1541,False
003725,1,train,1542,True
004809,1,train,1543,True
002910,0,train,1544,True
001954,1,train,1545,True
002427,0,train,1546,True
004100,0,train,1547,True
000834,1,train,1548,True
001540,1,train,1549,True
000680,1,train,1550,True
002111,1,train,1551,True
004773,1,train,1552,True
001934,1,train,1553,True
004514,1,train,426,True
003638,1,train,1554,True
002589,0,train,1555,True
003436,0,train,1556,True
001477,1,train,1557,True
002784,1,train,1558,True
002895,0,train,1559,True
001033,1,train,1560,True
003430,0,train,1561,True
002038,1,train,1562,True
002997,1,train,1563,True
000390,0,train,1564,True
002304,1,train,1565,True
002473,0,train,1566,True
000213,0,train,1567,True
003447,0,train,1568,True
002549,0,train,1569,True
001545,1,train,1570,True
002046,1,train,1571,True
000061,0,train,1572,True
002458,0,train,1573,True
004976,1,train,1574,True
000264,1,train,1575,True
003185,1,train,1576,True
001567,1,train,1577,True
002115,1,train,1578,True
000703,1,train,1579,True
000417,0,train,1580,True
002443,0,train,1581,True
002229,1,train,1582,True
003790,1,train,1583,True
000358,0,train,1584,True
004603,0,train,1585,True
004704,0,train,1586,True
000205,0,train,1587,True
004188,1,train,1588,True
000488,0,train,1589,True
004618,0,train,1590,True
000330,0,train,1591,True
000521,0,train,1592,True
000615,0,train,1593,True
001275,1,train,1594,True
004311,1,train,1595,True
004548,1,train,1596,True
003013,1,train,1597,True
001437,1,train,1598,True
002289,1,train,1599,True
001235,1,train,1600,True
002119,1,train,1601,True
002297,1,train,1602,True
002530,1,train,1603,True
004291,1,train,1604,True
000527,0,train,1605,True
001438,1,train,1606,True
003976,1,train,1607,True
000817,1,train,1608,True
001816,0,train,1609,True
001701,1,train,1610,True
004869,1,train,1611,True
003087,0,train,1612,True
003255,1,train,1613,True
001468,1,train,1614,True
002075,1,train,1615,True
002565,1,train,1616,True
002798,1,train,1617,True
004351,1,train,1618,True
002383,0,train,1619,True
004827,1,train,1620,True
003167,1,train,1621,True
002774,1,train,1622,True
000694,1,train,1623,True
004524,1,train,1624,True
000479,0,train,1625,True
003478,0,train,1626,True
004408,1,train,1627,True
004085,0,train,1628,True
004698,0,train,1629,True
003376,1,train,1630,True
001984,1,train,1631,True
004813,1,train,1632,True
000534,0,train,1633,True
003063,1,train,1634,True
000660,0,train,1635,True
003801,1,train,1636,True
004169,1,train,1637,True
004931,1,train,1638,True
004925,1,train,1639,True
000108,1,train,1640,True
002792,0,train,1641,True
001338,1,train,1642,True
000752,1,train,1643,True
001946,0,train,1644,True
002148,1,train,1645,True
003371,1,train,1646,True
004617,0,train,1647,True
002891,0,train,1648,True
004557,1,train,1649,True
000591,0,train,1650,True
000356,0,train,1651,True
000373,0,train,1652,True
003770,1,train,1653,True
000251,1,train,1654,True
003161,1,train,1655,True
001106,1,train,1656,True
000811,1,train,1657,True
004390,1,train,1658,True
001258,1,train,1659,True
004222,1,train,1660,True
000645,0,train,1661,True
001248,1,train,1662,True
003199,1,train,1663,True
003417,1,train,1664,True
004700,0,train,1665,True
002594,1,train,1666,True
004457,1,train,1667,True
002501,1,train,1668,True
004198,1,train,1669,True
002127,1,train,1670,True
000860,1,train,1671,True
004534,1,train,1672,True
001188,1,train,1673,True
003194,1,train,1674,True
000176,0,train,1675,True
000037,0,train,1676,True
003594,1,train,1677,True
000029,0,train,1678,True
003367,1,train,1679,True
003457,0,train,1680,True
002154,1,train,1681,True
001664,1,train,1682,True
003402,1,train,1683,True
000290,0,train,1684,True
000181,1,train,1685,True
001905,0,train,1686,True
004568,1,train,1687,True
001602,1,train,1688,True
002043,1,train,1689,True
004133,0,train,1690,True
002007,1,train,1691,True
001276,1,train,1692,True
001730,0,train,1693,True
000127,0,train,1694,True
003211,1,train,1695,True
002644,1,train,1696,True
004217,1,train,1697,True
002112,1,train,1698,True
000715,1,train,1699,True
004288,1,train,1700,True
004722,0,train,1701,True
003892,1,train,1702,True
002372,0,train,1703,True
000679,1,train,1704,True
000380,0,train,1705,True
004926,1,train,1706,True
001923,0,train,1707,True
000302,0,train,1708,True
004737,1,train,584,True
001936,0,train,1709,True
003292,1,train,1710,True
001504,1,train,1711,True
000959,1,train,1712,True
000338,0,train,1713,True
002006,1,train,1714,True
000940,1,train,1715,True
004305,1,train,1716,True
001068,1,train,1717,True
004362,1,train,1718,True
003275,1,train,1719,True
003997,1,train,1720,True
000609,0,train,1721,True
000999,1,train,1722,True
000699,1,train,1723,True
000310,0,train,1724,True
003073,1,train,1725,True
001490,1,train,1726,True
002595,1,train,1727,True
004822,1,train,1728,True
002810,1,train,1729,True
000935,1,train,1730,True
004047,1,train,1731,True
001441,1,train,1732,True
002034,1,train,1733,True
003470,0,train,1734,True
001977,1,train,1735,True
004020,1,train,1736,True
001189,1,train,1737,True
003414,1,train,1738,True
001045,1,train,1739,True
001355,1,train,1740,True
003919,1,train,1741,True
001787,0,train,1742,True
004334,1,train,1743,True
002919,0,train,1744,True
004954,1,train,1745,True
002493,1,train,1746,True
002566,1,train,1747,True
003487,0,train,1748,True
002032,1,train,1749,True
004694,0,train,1750,True
002859,0,train,1751,True
002573,1,train,1752,True
001715,1,train,1753,True
002467,0,train,1754,True
004440,1,train,1755,True
003899,1,train,1756,True
003126,1,train,1757,True
002643,1,train,1758,True
004582,1,train,1759,True
001826,0,train,1760,True
000148,0,train,1761,True
004528,1,train,1762,True
002039,1,train,1763,True
004153,0,train,1764,True
001595,1,train,1765,True
004567,1,train,1766,True
003012,1,train,1767,True
003296,1,train,1768,True
001050,1,train,1769,True
004930,1,train,1770,True
001590,1,train,1771,True
000214,0,train,1772,True
000272,0,train,1773,True
004786,1,train,1774,True
002532,1,train,1775,True
000849,1,train,1776,True
002923,0,train,1777,True
002640,1,train,1778,True
003089,1,train,1779,True
002194,1,train,1780,True
001840,1,train,1781,True
000423,0,train,1782,True
004794,1,train,1783,True
000976,1,train,1784,True
001935,0,train,1785,True
004774,1,train,1786,True
002408,0,train,443,True
003309,1,train,1787,True
000954,1,train,1788,True
000524,0,train,1789,True
004368,1,train,1790,True
002223,1,train,1791,True
002947,0,train,1792,True
001652,1,train,1793,True
003749,1,train,1794,True
004295,1,train,1795,True
001658,1,train,1796,True
000375,0,train,1797,True
001525,1,train,1798,True
004231,1,train,1799,True
002017,1,train,1800,True
000378,0,train,1801,True
003363,1,train,1802,True
001440,1,train,1803,True
003646,1,train,1804,True
003613,1,train,1805,True
002143,1,train,1806,True
004838,1,train,1807,True
000119,0,train,1808,True
003407,1,train,1809,True
003579,1,train,1810,False
002673,1,train,1811,True
002965,0,train,1812,True
002502,1,train,1813,False
002789,1,train,1814,True
003390,1,train,1815,True
003462,0,train,1816,True
003181,1,train,1817,True
003282,1,train,1818,True
003280,1,train,1819,True
002319,1,train,1820,True
004197,1,train,1821,True
004350,1,train,1822,True
001644,1,train,1823,True
002053,1,train,1824,True
003259,1,train,1825,True
000472,0,train,1826,True
003930,1,train,1827,True
003750,1,train,1828,True
004152,0,train,1829,True
000021,0,train,1830,True
003033,1,train,1831,True
002200,1,train,1832,True
003773,1,train,1833,True
002755,1,train,1834,True
003803,1,train,1835,True
000796,1,train,1836,True
004444,1,train,1837,True
001845,0,train,1838,True
001585,1,train,1839,True
003202,1,train,1840,True
004947,1,train,1841,True
001534,1,train,1842,True
004853,1,train,1843,True
002262,1,train,1844,True
004281,1,train,1845,True
002021,1,train,1846,True
000422,0,train,1847,True
002233,1,train,1848,True
000767,1,train,1849,True
002386,0,train,1850,True
000562,0,train,1851,True
004344,1,train,1852,True
002567,1,train,1853,True
002131,1,train,1854,True
000218,0,train,1855,True
002772,1,train,1856,True
002337,1,train,1857,True
000980,1,train,1858,True
003714,1,train,1859,True
001629,1,train,1860,True
000642,0,train,1861,True
004527,1,train,1862,True
001439,1,train,1863,True
000365,0,train,1864,True
002509,1,train,1865,True
001449,1,train,255,True
003766,1,train,1866,True
004643,0,train,1867,True
000247,0,train,1868,True
002284,1,train,1869,True
002083,1,train,1870,True
000927,1,train,1871,True
001444,1,train,1872,True
000628,0,train,1873,True
000075,0,train,1874,True
002199,1,train,1875,True
004860,1,train,1876,True
004194,1,train,1877,True
000231,0,train,1878,True
004978,1,train,1879,True
003898,1,train,1880,True
002414,0,train,1881,True
003043,1,train,1882,True
002285,1,train,1883,True
004787,1,train,1884,True
002056,1,train,1885,True
000440,0,train,1886,True
004209,1,train,1887,True
003639,1,train,1888,True
002634,1,train,1889,True
003577,0,train,1890,True
004024,1,train,1891,True
003265,1,train,1892,True
000343,0,train,1893,True
000533,0,train,1894,True
002240,1,train,1895,True
000227,0,train,1896,True
004620,0,train,1897,True
003131,1,train,1898,True
001265,1,train,1899,True
004109,0,train,1900,True
003465,0,train,1901,True
000291,1,train,1902,True
002370,0,train,1903,True
001447,1,train,1904,False
002378,0,train,1905,True
001768,0,train,1906,True
002058,1,train,1907,True
000425,0,train,1908,True
004577,1,train,1909,True
000112,0,train,1910,True
001699,1,train,1911,True
002293,1,train,1912,True
001582,1,train,1913,True
004114,0,train,1914,True
004067,1,train,1915,True
001216,1,train,1916,True
001827,1,train,1917,True
004779,1,train,1918,True
003564,0,train,1919,True
004604,0,train,1585,True
001793,0,train,1920,True
004446,1,train,1921,True
002050,1,train,1922,True
003484,0,train,1923,True
002186,1,train,1924,True
002975,0,train,1925,True
004245,1,train,1926,True
002569,1,train,1927,True
000558,0,train,1928,True
004663,0,train,1929,True
002783,1,train,1930,True
000104,0,train,1931,True
003433,0,train,1932,True
002327,1,train,1933,True
003140,0,train,1934,True
003145,1,train,1935,True
001111,1,train,1936,True
001142,1,train,1937,True
000621,0,train,1938,True
001079,1,train,1939,True
004233,1,train,1940,True
003374,1,train,1941,True
003132,1,train,1942,True
004113,0,train,1943,True
002009,1,train,1944,True
004185,1,train,1945,True
000492,1,train,1946,True
002893,0,train,1947,True
002236,1,train,1948,True
003513,0,train,1949,True
003565,0,train,1950,True
003136,1,train,1951,True
002725,1,train,1952,True
000296,0,train,1953,True
004462,1,train,1954,True
001445,1,train,1904,False
004162,0,train,1955,True
002442,0,train,1956,True
004621,0,train,1957,True
000732,1,train,1958,True
001869,0,train,1959,True
004040,1,train,1960,True
003442,0,train,1961,True
000463,0,train,1962,True
000311,0,train,1963,True
004464,1,train,1964,True
002770,0,train,1965,True
003999,1,train,1966,True
003778,1,train,1967,True
001805,1,train,1968,True
000067,1,train,1969,True
003404,1,train,1970,True
002160,1,train,1971,True
003346,1,train,1972,True
000444,0,train,1973,False
001600,1,train,1974,True
002485,0,train,1975,True
004932,1,train,1976,True
001002,1,train,1977,True
001312,1,train,1978,True
003628,1,train,1979,True
003444,0,train,1980,True
002994,1,train,1981,True
002897,0,train,1982,True
001517,1,train,1983,True
001662,1,train,1984,True
003295,1,train,1985,True
000394,0,train,1986,True
003605,1,train,1987,True
001997,1,train,1988,True
003603,1,train,1989,True
001339,1,train,1990,True
004951,1,train,1991,True
001914,0,train,1992,True
003978,1,train,1993,True
000542,0,train,1994,True
002341,0,train,1995,True
001639,1,train,1996,True
000791,1,train,1997,True
000761,1,train,1998,True
003587,1,train,1999,True
002453,0,train,2000,True
000693,1,train,2001,True
004356,1,train,2002,True
002300,1,train,2003,True
003911,1,train,2004,True
002609,1,train,2005,True
001343,1,train,2006,True
000354,1,train,2007,True
001231,1,train,2008,True
004508,1,train,2009,True
002837,1,train,2010,True
004495,1,train,2011,True
003147,1,train,2012,True
002371,0,train,2013,True
000620,1,train,2014,True
000199,0,train,2015,True
001565,1,train,2016,True
003415,1,train,2017,True
004893,1,train,2018,True
003492,0,train,2019,True
001234,1,train,2020,True
002162,1,train,2021,True
002138,1,train,2022,True
004811,1,train,2023,True
004992,1,train,2024,True
003016,1,train,2025,True
003767,1,train,2026,True
004505,1,train,2027,True
004219,1,train,2028,True
004950,1,train,2029,True
003722,1,train,2030,True
004054,1,train,2031,True
004459,1,train,2032,True
002769,0,train,2033,True
003340,1,train,2034,True
002123,1,train,2035,True
000970,1,train,2036,True
000322,1,train,2037,True
002440,0,train,2038,True
001727,1,train,2039,True
002257,1,train,2040,True
000393,0,train,2041,True
000768,1,train,2042,True
001077,1,train,2043,True
000014,0,train,2044,True
002389,0,train,2045,True
003285,1,train,2046,True
000721,1,train,2047,True
003146,1,train,2048,True
000960,1,train,2049,True
002564,0,train,2050,True
004546,1,train,2051,True
000568,0,train,2052,True
000881,1,train,2053,True
004927,1,train,2054,True
001315,1,train,2055,True
001509,1,train,2056,True
000925,1,train,2057,True
004494,1,train,2011,True
003021,1,train,2058,True
000275,0,train,2059,True
003819,1,train,2060,True
000789,1,train,2061,True
002979,1,train,2062,True
003065,0,train,2063,True
004261,1,train,2064,True
004962,1,train,2065,True
004183,1,train,2066,True
003421,1,train,2067,True
003626,1,train,2068,True
002065,1,train,2069,True
001060,1,train,2070,True
004612,1,train,2071,True
002641,1,train,1778,True
000739,1,train,2072,True
003857,1,train,2073,True
003856,1,train,2074,True
000904,1,train,2075,True
001373,1,train,2076,True
000996,1,train,2077,True
004069,1,train,2078,True
002101,1,train,2079,True
002197,1,train,2080,True
000947,1,train,2081,True
001830,0,train,2082,True
003193,1,train,2083,True
000221,0,train,2084,True
004614,1,train,2085,True
002063,1,train,2086,True
003692,1,train,2087,True
003599,1,train,2088,True
003341,1,train,2089,True
002455,0,train,2090,True
003634,1,train,2091,True
001402,1,train,2092,False
003428,0,train,2093,True
004364,1,train,2094,True
004124,1,train,2095,True
002553,1,train,2096,True
000851,1,train,2097,True
002862,0,train,2098,True
002941,0,train,2099,True
001031,1,train,2100,True
000667,1,train,2101,True
000146,1,train,2102,True
003303,1,train,692,True
000156,0,train,2103,True
000836,1,train,2104,True
001194,1,train,2105,True
001335,1,train,2106,True
001560,1,train,2107,True
004275,1,train,2108,True
002920,0,train,2109,True
001027,1,train,2110,True
001397,1,train,643,True
001388,1,train,2111,True
001128,1,train,2112,True
004815,1,train,2113,True
004816,1,train,2114,True
002508,1,train,2115,True
001476,1,train,2116,True
001209,1,train,2117,True
001558,1,train,2118,True
004994,1,train,2119,True
001940,0,train,2120,False
003483,0,train,2121,True
001860,0,train,2122,True
002296,1,train,2123,True
004042,1,train,2124,True
000274,0,train,2125,True
000253,0,train,2126,True
000401,0,train,2127,True
000604,0,train,2128,True
003585,1,train,2129,True
000597,0,train,2130,True
004073,1,train,2131,True
002045,1,train,2132,True
004172,1,train,530,True
004814,1,train,2133,True
003093,1,train,2134,True
000122,0,train,2135,True
004989,1,train,2136,True
002768,1,train,2137,True
000707,1,train,2138,True
001463,1,train,2139,True
001846,0,train,2140,True
001036,1,train,2141,True
004751,1,train,2142,True
003459,0,train,2143,True
003381,1,train,2144,True
000596,0,train,2145,True
001794,0,train,2146,True
004566,1,train,2147,True
002857,0,train,2148,True
003299,1,train,2149,True
000978,1,train,2150,True
001386,1,train,2151,True
000741,1,train,2152,True
004203,1,train,2153,True
000574,0,train,2154,True
000782,1,train,2155,True
003968,1,train,2156,True
003203,1,train,2157,True
000258,1,train,2158,True
003811,1,train,2159,True
000838,1,train,2160,True
001713,1,train,2161,True
003423,1,train,2162,True
001598,1,train,2163,True
002078,1,train,2164,True
000348,0,train,2165,True
000157,0,train,2166,True
002400,0,train,2167,True
001575,1,train,2168,True
004005,1,train,2169,True
002151,1,train,2170,True
003614,1,train,2171,True
001910,0,train,2172,True
004274,1,train,2173,True
003245,1,train,2174,True
000863,1,train,2175,True
000260,0,train,2176,True
003591,1,train,2177,True
003094,1,train,2178,True
004970,1,train,2179,True
002887,0,train,2180,True
001473,1,train,2181,True
002463,0,train,2182,True
001993,1,train,2183,True
004864,1,train,2184,True
003512,0,train,1949,True
004220,1,train,2185,True
004956,1,train,2186,True
003979,1,train,2187,True
002750,1,train,2188,True
003724,1,train,2189,True
000309,0,train,2190,True
001007,1,train,2191,True
001285,1,train,2192,True
000647,1,train,2193,True
004145,0,train,2194,True
000259,0,train,2195,True
004531,1,train,2196,True
004163,0,train,2197,True
001685,1,train,2198,True
004873,1,train,2199,True
002080,1,train,2200,True
002379,0,train,2201,True
001573,1,train,2202,True
001883,0,train,2203,True
000447,0,train,2204,True
003684,1,train,2205,True
001069,1,train,2206,True
001739,0,train,2207,True
002758,0,train,2208,True
000270,1,train,2209,True
002550,1,train,2210,True
001758,0,train,2211,True
002418,0,train,2212,True
003100,1,train,2213,True
001489,1,train,2214,True
003831,1,train,2215,True
001009,1,train,2216,True
001042,1,train,2217,True
002100,1,train,2218,True
002778,1,train,2219,True
000578,0,train,2220,True
000464,1,train,2221,True
004123,0,train,2222,True
001430,1,train,2223,True
002855,0,train,2224,True
000362,0,train,2225,True
003721,1,train,2226,True
001401,1,train,2227,True
000946,1,train,2228,True
003678,1,train,2229,True
001198,1,train,2230,True
000292,0,train,2231,True
002710,1,train,2232,True
003018,1,train,2233,True
001778,1,train,2234,True
003549,0,train,2235,True
003180,1,train,2236,True
004781,1,train,2237,True
004639,0,train,2238,True
004611,0,train,2239,True
001868,0,train,2240,True
001569,1,train,2241,True
003502,0,train,2242,True
004605,0,train,2243,True
004526,1,train,2244,True
000027,0,train,2245,True
001524,1,train,2246,True
001956,1,train,2247,True
002649,1,train,2248,True
003934,1,train,2249,True
004703,0,train,2250,True
000766,1,train,2251,True
001882,0,train,2252,True
000599,0,train,2253,True
000594,0,train,2254,True
000958,1,train,2255,True
002218,1,train,2256,True
004088,0,train,2257,True
004421,1,train,2258,True
004050,1,train,2259,True
004905,1,train,2260,True
004290,1,train,2261,True
001888,0,train,2262,True
002865,0,train,2263,True
002713,1,train,2264,True
001909,0,train,2265,True
001559,1,train,2266,True
004312,1,train,2267,True
002230,1,train,2268,True
004572,1,train,596,True
002027,1,train,2269,True
000929,1,train,2270,True
004241,1,train,2271,True
000936,1,train,2272,True
003889,1,train,2273,True
004474,1,train,2274,True
004477,1,train,2275,True
003057,1,train,2276,True
002974,0,train,2277,True
001645,1,train,2278,True
001115,1,train,2279,True
001881,0,train,2280,True
001853,0,train,2281,True
000856,1,train,2282,True
000673,0,train,2283,True
002054,1,train,2284,True
000614,0,train,2285,True
003508,0,train,2286,True
003642,1,train,2287,True
000688,1,train,2288,True
002387,0,train,2289,True
000755,1,train,2290,True
003242,1,train,2291,True
000874,1,train,2292,True
004003,1,train,2293,True
001013,1,train,2294,True
002851,1,train,2295,True
004098,0,train,2296,True
000540,0,train,2297,True
004353,1,train,2298,True
004537,1,train,2299,True
001679,1,train,2300,True
003124,1,train,2301,True
001323,1,train,2302,True
000518,0,train,2303,True
004984,1,train,2304,True
004935,1,train,2305,True
002704,1,train,2306,True
004055,1,train,2307,True
001516,1,train,2308,True
004177,1,train,2309,True
001700,1,train,2310,True
002228,1,train,2311,True
004276,1,train,2312,True
004428,1,train,2313,True
003387,1,train,2314,True
003544,0,train,2315,True
002524,0,train,2316,True
004294,1,train,2317,True
004596,1,train,2318,True
003042,1,train,2319,True
002380,0,train,2320,True
001303,1,train,2321,True
003439,0,train,2322,True
003973,1,train,2323,True
000136,0,train,2324,True
001034,1,train,2325,True
004301,1,train,2326,True
002281,1,train,2327,True
000450,0,train,2328,True
000589,0,train,2329,True
000406,0,train,2330,True
004784,1,train,2331,True
002507,1,train,2332,True
004228,1,train,2333,True
000142,0,train,2334,True
004065,0,train,2335,True
001761,1,train,2336,True
004798,1,train,2337,True
003241,1,train,2338,True
003519,0,train,2339,True
004453,1,train,2340,True
003829,1,train,2341,True
000220,0,train,2342,True
004087,0,train,2343,True
001208,1,train,2344,True
000132,0,train,2345,True
002126,1,train,2035,True
000825,1,train,2346,True
004234,1,train,2347,True
003661,1,train,2348,True
004470,1,train,2349,True
003072,1,train,2350,True
000012,1,train,2351,True
003298,1,train,2352,True
002568,1,train,2353,True
003686,1,train,2354,True
004143,1,train,2355,True
002670,1,train,2356,True
003945,1,train,2357,True
003150,1,train,2358,True
000843,1,train,2359,True
001039,1,train,2360,True
001925,0,train,2361,True
003394,1,train,2362,True
002076,1,train,2363,True
000017,0,train,2364,True
004904,1,train,2365,True
001693,1,train,2366,True
004818,1,train,2367,True
003687,1,train,2368,True
000965,1,train,2369,False
001913,0,train,2370,True
000839,1,train,2371,True
001053,1,train,2372,True
003049,0,train,2373,True
003490,0,train,2374,True
003895,1,train,2375,True
001513,1,train,2376,True
002630,1,train,2377,True
001157,1,train,2378,True
002844,1,train,2379,True
004745,1,train,2380,True
004866,1,train,2381,True
001648,1,train,2382,True
004385,1,train,2383,True
004550,1,train,2384,True
